"avgHeartRate";"intensity";"Rider_id";"duration";"dateOfTraining";"id";"cluster"
121.73;2.0;"Rider3";12572.0;7/13/14 7:18 AM;635.0;"cluster_0"
130.01;2.0;"Rider3";9531.0;5/11/14 12:21 PM;636.0;"cluster_0"
127.58;2.0;"Rider3";10133.0;5/26/13 6:53 AM;637.0;"cluster_0"
131.78;2.0;"Rider3";15660.0;1/12/13 10:02 AM;638.0;"cluster_0"
127.85;2.0;"Rider3";11637.0;8/1/12 3:06 PM;639.0;"cluster_0"
133.51;2.0;"Rider3";716.0;10/31/12 12:57 PM;640.0;"cluster_0"
132.23;2.0;"Rider3";7087.0;4/5/14 11:08 AM;641.0;"cluster_0"
133.81;2.0;"Rider3";183103.0;9/3/12 2:23 PM;642.0;"cluster_0"
129.76;2.0;"Rider3";5805.0;2/27/14 2:41 PM;643.0;"cluster_0"
130.77;2.0;"Rider3";4908.0;9/14/13 7:58 AM;644.0;"cluster_0"
136.19;2.0;"Rider3";8588.0;12/31/13 9:48 AM;645.0;"cluster_0"
130.94;2.0;"Rider3";5666.0;4/1/14 12:54 PM;646.0;"cluster_0"
156.1;3.0;"Rider3";3459.0;12/31/14 9:45 AM;647.0;"cluster_1"
128.08;2.0;"Rider3";10710.0;3/11/13 1:56 PM;648.0;"cluster_0"
114.91;1.0;"Rider3";3558.0;12/4/13 4:04 PM;649.0;"cluster_2"
130.82;2.0;"Rider3";2255.0;11/19/13 4:27 PM;650.0;"cluster_0"
168.57;3.0;"Rider3";1998.0;11/11/12 8:59 AM;651.0;"cluster_1"
91.59;1.0;"Rider3";189570.0;6/25/13 7:23 AM;652.0;"cluster_2"
120.19;2.0;"Rider3";1746.0;8/10/14 6:52 AM;653.0;"cluster_0"
127.94;2.0;"Rider3";4701.0;3/26/14 10:23 AM;654.0;"cluster_0"
123.39;2.0;"Rider3";9526.0;11/22/12 1:45 PM;655.0;"cluster_0"
146.2;3.0;"Rider3";3038.0;11/1/14 9:21 AM;656.0;"cluster_1"
130.74;2.0;"Rider3";7296.0;4/6/14 7:21 AM;657.0;"cluster_0"
130.45;2.0;"Rider3";10543.0;3/4/12 9:18 AM;658.0;"cluster_0"
146.3;3.0;"Rider3";3978.0;1/11/15 8:55 AM;659.0;"cluster_1"
127.44;2.0;"Rider3";12689.0;6/28/12 2:35 PM;660.0;"cluster_0"
136.72;2.0;"Rider3";8341.0;6/26/12 2:47 PM;661.0;"cluster_0"
145.35;3.0;"Rider3";4876.0;5/31/14 6:58 AM;662.0;"cluster_1"
128.88;2.0;"Rider3";4273.0;12/9/13 3:27 PM;663.0;"cluster_0"
155.14;3.0;"Rider3";13114.0;8/19/12 7:59 AM;664.0;"cluster_1"
110.12;1.0;"Rider3";3070.0;1/31/13 3:42 PM;665.0;"cluster_2"
137.93;2.0;"Rider3";9079.0;12/27/12 8:34 AM;666.0;"cluster_0"
127.79;2.0;"Rider3";11321.0;4/24/13 1:27 PM;667.0;"cluster_0"
135.08;2.0;"Rider3";3088.0;8/20/11 9:08 AM;668.0;"cluster_0"
138.67;2.0;"Rider3";6039.0;6/15/12 3:04 PM;669.0;"cluster_0"
123.87;2.0;"Rider3";9823.0;5/21/13 1:31 PM;670.0;"cluster_0"
137.27;2.0;"Rider3";4559.0;11/20/12 1:52 PM;671.0;"cluster_0"
131.38;2.0;"Rider3";2298.0;2/1/14 11:09 AM;672.0;"cluster_0"
136.78;2.0;"Rider3";7341.0;7/23/14 8:17 AM;673.0;"cluster_0"
131.25;2.0;"Rider3";16670.0;2/8/13 9:24 AM;674.0;"cluster_0"
118.89;2.0;"Rider3";86208.0;5/3/13 8:32 AM;675.0;"cluster_0"
126.0;2.0;"Rider3";11522.0;4/2/12 2:21 PM;676.0;"cluster_0"
130.63;2.0;"Rider3";8010.0;8/9/13 7:05 AM;677.0;"cluster_0"
123.01;2.0;"Rider3";6582.0;2/12/14 2:29 PM;678.0;"cluster_0"
133.86;2.0;"Rider3";11068.0;3/1/12 11:31 AM;679.0;"cluster_0"
132.34;2.0;"Rider3";6158.0;7/30/13 8:44 AM;680.0;"cluster_0"
124.95;2.0;"Rider3";6482.0;7/17/14 1:14 PM;681.0;"cluster_0"
132.59;2.0;"Rider3";11175.0;12/31/12 10:52 AM;682.0;"cluster_0"
134.4;2.0;"Rider3";6307.0;7/8/11 6:51 AM;683.0;"cluster_0"
133.16;2.0;"Rider3";8053.0;4/4/12 1:26 PM;684.0;"cluster_0"
132.89;2.0;"Rider3";3326.0;8/18/12 9:49 AM;685.0;"cluster_0"
125.82;2.0;"Rider3";7369.0;1/22/14 1:42 PM;686.0;"cluster_0"
138.4;2.0;"Rider3";12629.0;8/9/14 7:32 AM;687.0;"cluster_0"
123.26;2.0;"Rider3";11963.0;8/9/11 10:08 AM;688.0;"cluster_0"
131.84;2.0;"Rider3";12835.0;7/17/13 12:12 PM;689.0;"cluster_0"
137.86;2.0;"Rider3";18219.0;2/18/12 10:22 AM;690.0;"cluster_0"
130.09;2.0;"Rider3";8617.0;9/15/11 6:56 AM;691.0;"cluster_0"
129.74;2.0;"Rider3";10988.0;2/16/14 8:20 AM;692.0;"cluster_0"
151.63;3.0;"Rider3";14954.0;7/23/14 9:33 AM;693.0;"cluster_1"
133.94;2.0;"Rider3";9096.0;7/10/11 7:49 AM;694.0;"cluster_0"
136.19;2.0;"Rider3";15145.0;7/14/12 8:29 AM;695.0;"cluster_0"
134.67;2.0;"Rider3";12163.0;6/5/12 2:41 PM;696.0;"cluster_0"
122.92;2.0;"Rider3";6920.0;5/25/13 10:00 AM;697.0;"cluster_0"
132.94;2.0;"Rider3";9111.0;9/27/12 1:08 PM;698.0;"cluster_0"
132.47;2.0;"Rider3";89001.0;5/5/14 1:30 PM;699.0;"cluster_0"
119.86;2.0;"Rider3";19133.0;3/29/14 8:59 AM;700.0;"cluster_0"
129.56;2.0;"Rider3";14879.0;5/20/12 7:15 AM;701.0;"cluster_0"
132.13;2.0;"Rider3";9320.0;8/7/13 6:59 AM;702.0;"cluster_0"
133.53;2.0;"Rider3";7415.0;7/26/11 10:24 AM;703.0;"cluster_0"
121.3;2.0;"Rider3";5540.0;7/11/14 11:55 AM;704.0;"cluster_0"
145.43;3.0;"Rider3";97715.0;9/23/12 7:03 AM;705.0;"cluster_1"
143.02;3.0;"Rider3";5254.0;7/19/14 7:16 AM;706.0;"cluster_1"
135.81;2.0;"Rider3";5716.0;3/20/14 1:27 PM;707.0;"cluster_0"
134.71;2.0;"Rider3";10179.0;3/15/14 8:42 AM;708.0;"cluster_0"
125.64;2.0;"Rider3";3893.0;12/2/13 5:28 PM;709.0;"cluster_0"
119.59;2.0;"Rider3";13947.0;5/2/14 8:57 AM;710.0;"cluster_0"
114.94;1.0;"Rider3";13340.0;7/27/11 9:11 AM;711.0;"cluster_2"
87.16;1.0;"Rider3";7707.0;7/25/14 4:06 PM;712.0;"cluster_2"
133.71;2.0;"Rider3";7155.0;8/18/13 6:59 AM;713.0;"cluster_0"
132.05;2.0;"Rider3";18623.0;8/15/12 8:15 AM;714.0;"cluster_0"
138.26;2.0;"Rider3";51265.0;4/17/12 2:20 PM;715.0;"cluster_0"
153.21;3.0;"Rider3";7457.0;11/8/12 2:07 PM;716.0;"cluster_1"
118.15;2.0;"Rider3";7161.0;8/30/11 8:43 AM;717.0;"cluster_0"
140.2;2.0;"Rider3";4466.0;8/12/13 7:42 AM;718.0;"cluster_0"
139.25;2.0;"Rider3";10862.0;8/1/13 12:57 PM;719.0;"cluster_0"
127.89;2.0;"Rider3";12650.0;3/29/12 2:05 PM;720.0;"cluster_0"
126.85;2.0;"Rider3";13040.0;6/6/12 2:34 PM;721.0;"cluster_0"
128.28;2.0;"Rider3";5530.0;6/9/12 2:40 PM;722.0;"cluster_0"
133.69;2.0;"Rider3";11125.0;8/2/11 7:26 AM;723.0;"cluster_0"
138.35;2.0;"Rider3";4555.0;1/22/15 3:15 PM;724.0;"cluster_0"
130.06;2.0;"Rider3";4975.0;5/16/13 3:32 PM;725.0;"cluster_0"
122.46;2.0;"Rider3";16843.0;3/17/12 10:44 AM;726.0;"cluster_0"
127.88;2.0;"Rider3";3757.0;5/18/14 9:28 AM;727.0;"cluster_0"
131.74;2.0;"Rider3";12126.0;1/6/13 9:08 AM;728.0;"cluster_0"
135.38;2.0;"Rider3";13355.0;3/25/12 12:04 PM;729.0;"cluster_0"
127.78;2.0;"Rider3";3886.0;5/24/13 3:16 PM;730.0;"cluster_0"
136.59;2.0;"Rider3";92684.0;4/21/12 9:24 AM;731.0;"cluster_0"
139.36;2.0;"Rider3";6488.0;5/1/12 9:23 AM;732.0;"cluster_0"
128.98;2.0;"Rider3";4574.0;5/5/13 7:52 AM;733.0;"cluster_0"
129.76;2.0;"Rider3";7291.0;8/21/14 1:51 PM;734.0;"cluster_0"
125.06;2.0;"Rider3";5037.0;9/17/13 2:58 PM;735.0;"cluster_0"
136.44;2.0;"Rider3";7877.0;7/19/12 3:29 PM;736.0;"cluster_0"
126.34;2.0;"Rider3";16687.0;3/30/14 7:25 AM;737.0;"cluster_0"
132.26;2.0;"Rider3";7337.0;7/11/12 3:35 PM;738.0;"cluster_0"
143.68;3.0;"Rider3";3902.0;11/2/12 12:22 PM;739.0;"cluster_1"
132.78;2.0;"Rider3";10859.0;6/25/12 8:15 AM;740.0;"cluster_0"
130.59;2.0;"Rider3";8017.0;2/25/12 1:08 PM;741.0;"cluster_0"
116.08;1.0;"Rider3";1963.0;9/20/13 2:17 PM;742.0;"cluster_2"
130.35;2.0;"Rider3";5153.0;7/19/11 10:23 AM;743.0;"cluster_0"
120.6;2.0;"Rider3";10006.0;7/12/14 8:31 AM;744.0;"cluster_0"
138.15;2.0;"Rider3";8078.0;5/19/12 12:58 PM;745.0;"cluster_0"
123.32;2.0;"Rider3";15035.0;7/29/11 8:44 AM;746.0;"cluster_0"
140.53;2.0;"Rider3";6987.0;5/10/12 7:07 AM;747.0;"cluster_0"
143.26;3.0;"Rider3";7538.0;8/16/12 8:37 AM;748.0;"cluster_1"
130.64;2.0;"Rider3";9377.0;12/5/13 12:08 PM;749.0;"cluster_0"
128.02;2.0;"Rider3";13680.0;6/17/12 6:51 AM;750.0;"cluster_0"
128.3;2.0;"Rider3";7084.0;7/3/13 1:46 PM;751.0;"cluster_0"
101.58;1.0;"Rider3";86529.0;6/4/13 7:06 AM;752.0;"cluster_2"
134.94;2.0;"Rider3";2482.0;8/3/13 7:18 AM;753.0;"cluster_0"
135.31;2.0;"Rider3";13085.0;9/13/11 1:35 PM;754.0;"cluster_0"
123.87;2.0;"Rider3";5685.0;8/14/14 2:51 PM;755.0;"cluster_0"
148.68;3.0;"Rider3";194243.0;9/16/12 6:31 AM;756.0;"cluster_1"
111.27;1.0;"Rider3";3883.0;1/10/13 3:41 PM;757.0;"cluster_2"
114.14;1.0;"Rider3";7166.0;9/17/14 1:05 PM;758.0;"cluster_2"
164.27;3.0;"Rider3";5715.0;6/21/14 10:58 AM;759.0;"cluster_1"
126.28;2.0;"Rider3";8981.0;12/1/13 10:12 AM;760.0;"cluster_0"
137.4;2.0;"Rider3";6749.0;3/9/14 8:29 AM;761.0;"cluster_0"
134.56;2.0;"Rider3";7633.0;1/30/12 11:07 AM;762.0;"cluster_0"
171.99;3.0;"Rider3";2822.0;10/21/12 10:25 AM;763.0;"cluster_1"
121.81;2.0;"Rider3";20757.0;2/9/13 9:47 AM;764.0;"cluster_0"
101.26;1.0;"Rider3";14313.0;1/14/12 10:25 AM;765.0;"cluster_2"
124.28;2.0;"Rider3";11261.0;7/4/12 3:02 PM;766.0;"cluster_0"
131.62;2.0;"Rider3";4644.0;3/11/14 3:05 PM;767.0;"cluster_0"
127.69;2.0;"Rider3";5161.0;3/17/14 3:02 PM;768.0;"cluster_0"
126.92;2.0;"Rider3";10847.0;7/25/13 1:11 PM;769.0;"cluster_0"
140.69;2.0;"Rider3";93674.0;9/18/12 12:29 PM;770.0;"cluster_0"
160.48;3.0;"Rider3";10563.0;8/10/14 8:00 AM;771.0;"cluster_1"
123.24;2.0;"Rider3";16031.0;7/24/14 9:23 AM;772.0;"cluster_0"
127.14;2.0;"Rider3";7584.0;3/10/14 2:35 PM;773.0;"cluster_0"
132.95;2.0;"Rider3";13167.0;6/16/12 6:37 AM;774.0;"cluster_0"
139.32;2.0;"Rider3";10394.0;4/22/12 11:14 AM;775.0;"cluster_0"
126.79;2.0;"Rider3";10705.0;7/15/13 2:08 PM;776.0;"cluster_0"
123.64;2.0;"Rider3";6704.0;4/16/13 2:55 PM;777.0;"cluster_0"
131.1;2.0;"Rider3";8252.0;6/26/14 12:38 PM;778.0;"cluster_0"
134.76;2.0;"Rider3";5143.0;4/18/13 12:50 PM;779.0;"cluster_0"
136.85;2.0;"Rider3";8328.0;12/22/13 9:37 AM;780.0;"cluster_0"
119.27;2.0;"Rider3";14571.0;1/25/13 10:22 AM;781.0;"cluster_0"
128.99;2.0;"Rider3";34053.0;8/8/13 7:17 AM;782.0;"cluster_0"
121.89;2.0;"Rider3";18562.0;7/30/11 8:17 AM;783.0;"cluster_0"
133.02;2.0;"Rider3";10131.0;12/1/12 10:36 AM;784.0;"cluster_0"
79.81;1.0;"Rider3";4323.0;7/10/13 1:47 PM;785.0;"cluster_2"
135.6;2.0;"Rider3";85659.0;9/10/12 2:01 PM;786.0;"cluster_0"
132.28;2.0;"Rider3";7789.0;3/14/12 1:51 PM;787.0;"cluster_0"
160.0;3.0;"Rider3";7874.0;12/13/11 1:36 PM;788.0;"cluster_1"
123.77;2.0;"Rider3";1415.0;7/26/14 7:32 AM;789.0;"cluster_0"
133.62;2.0;"Rider3";6978.0;7/10/13 2:59 PM;790.0;"cluster_0"
125.75;2.0;"Rider3";3275.0;7/16/11 10:38 AM;791.0;"cluster_0"
132.15;2.0;"Rider3";6635.0;11/4/12 8:14 AM;792.0;"cluster_0"
145.83;3.0;"Rider3";3883.0;8/13/13 8:00 AM;793.0;"cluster_1"
123.85;2.0;"Rider3";13283.0;8/16/11 8:46 AM;794.0;"cluster_0"
125.12;2.0;"Rider3";13517.0;8/8/12 10:17 AM;795.0;"cluster_0"
129.9;2.0;"Rider3";7203.0;4/9/14 2:44 PM;796.0;"cluster_0"
131.56;2.0;"Rider3";5640.0;4/29/14 12:53 PM;797.0;"cluster_0"
117.79;1.0;"Rider3";19687.0;2/17/13 9:57 AM;798.0;"cluster_2"
138.3;2.0;"Rider3";3297.0;1/26/15 4:56 PM;799.0;"cluster_0"
131.86;2.0;"Rider3";8746.0;5/12/12 8:43 AM;800.0;"cluster_0"
140.0;2.0;"Rider3";7725.0;12/26/13 8:28 AM;801.0;"cluster_0"
64.05;1.0;"Rider3";5204.0;5/7/13 3:46 PM;802.0;"cluster_2"
119.65;2.0;"Rider3";7196.0;2/28/14 2:17 PM;803.0;"cluster_0"
141.07;2.0;"Rider3";8179.0;8/28/14 12:39 PM;804.0;"cluster_0"
129.27;2.0;"Rider3";11974.0;3/31/12 10:19 AM;805.0;"cluster_0"
126.18;2.0;"Rider3";10740.0;3/20/12 12:19 PM;806.0;"cluster_0"
117.48;1.0;"Rider3";9362.0;5/2/12 9:00 AM;807.0;"cluster_2"
151.76;3.0;"Rider3";5763.0;6/15/14 10:41 AM;808.0;"cluster_1"
130.34;2.0;"Rider3";9665.0;7/9/13 2:00 PM;809.0;"cluster_0"
126.04;2.0;"Rider3";9364.0;1/18/14 10:34 AM;810.0;"cluster_0"
133.37;2.0;"Rider3";6350.0;7/7/14 1:33 PM;811.0;"cluster_0"
140.25;2.0;"Rider3";6813.0;7/17/12 2:23 PM;812.0;"cluster_0"
121.02;2.0;"Rider3";20277.0;8/4/12 7:18 AM;813.0;"cluster_0"
140.85;2.0;"Rider3";3193.0;9/12/13 2:11 PM;814.0;"cluster_0"
139.33;2.0;"Rider3";5173.0;9/18/13 2:03 PM;815.0;"cluster_0"
129.5;2.0;"Rider3";11838.0;8/18/14 1:38 PM;816.0;"cluster_0"
165.73;3.0;"Rider3";5837.0;4/28/13 12:59 PM;817.0;"cluster_1"
137.04;2.0;"Rider3";4061.0;1/19/15 4:14 PM;818.0;"cluster_0"
134.06;2.0;"Rider3";7517.0;12/12/12 2:02 PM;819.0;"cluster_0"
131.67;2.0;"Rider3";9814.0;2/7/13 2:25 PM;820.0;"cluster_0"
64.19;1.0;"Rider3";13675.0;5/4/13 8:29 AM;821.0;"cluster_2"
132.98;2.0;"Rider3";7938.0;9/20/12 2:12 PM;822.0;"cluster_0"
123.95;2.0;"Rider3";12715.0;4/14/13 8:56 AM;823.0;"cluster_0"
130.19;2.0;"Rider3";6950.0;12/20/12 4:46 PM;824.0;"cluster_0"
136.11;2.0;"Rider3";6995.0;6/1/14 7:23 AM;825.0;"cluster_0"
107.45;1.0;"Rider3";5886.0;3/20/13 3:39 PM;826.0;"cluster_2"
127.98;2.0;"Rider3";7144.0;1/13/14 1:55 PM;827.0;"cluster_0"
129.34;2.0;"Rider3";7493.0;12/30/13 9:20 AM;828.0;"cluster_0"
134.31;2.0;"Rider3";6205.0;7/31/12 3:44 PM;829.0;"cluster_0"
129.69;2.0;"Rider3";6792.0;7/24/13 2:36 PM;830.0;"cluster_0"
132.41;2.0;"Rider3";6804.0;1/11/14 9:00 AM;831.0;"cluster_0"
118.11;2.0;"Rider3";4977.0;1/10/14 2:06 PM;832.0;"cluster_0"
124.11;2.0;"Rider3";3947.0;12/16/13 3:12 PM;833.0;"cluster_0"
124.07;2.0;"Rider3";253149.0;10/5/11 12:00 PM;834.0;"cluster_0"
126.99;2.0;"Rider3";6425.0;1/9/14 1:54 PM;835.0;"cluster_0"
116.61;1.0;"Rider3";2049.0;7/25/14 4:05 PM;836.0;"cluster_2"
133.09;2.0;"Rider3";4265.0;9/18/14 1:57 PM;837.0;"cluster_0"
128.57;2.0;"Rider3";9895.0;11/24/13 9:23 AM;838.0;"cluster_0"
129.35;2.0;"Rider3";9103.0;12/21/13 11:24 AM;839.0;"cluster_0"
135.82;2.0;"Rider3";3885.0;2/3/13 8:40 AM;840.0;"cluster_0"
132.45;2.0;"Rider3";7367.0;9/4/14 1:14 PM;841.0;"cluster_0"
140.87;2.0;"Rider3";7895.0;8/13/14 8:58 AM;842.0;"cluster_0"
126.34;2.0;"Rider3";760.0;10/18/12 2:28 PM;843.0;"cluster_0"
116.62;1.0;"Rider3";9844.0;2/21/13 9:32 AM;844.0;"cluster_2"
124.9;2.0;"Rider3";190645.0;3/17/13 9:38 AM;845.0;"cluster_0"
132.24;2.0;"Rider3";5979.0;9/3/14 1:39 PM;846.0;"cluster_0"
132.15;2.0;"Rider3";5858.0;9/5/11 4:18 PM;847.0;"cluster_0"
133.1;2.0;"Rider3";4914.0;2/1/12 11:39 AM;848.0;"cluster_0"
132.77;2.0;"Rider3";3842.0;1/19/14 9:18 AM;849.0;"cluster_0"
134.01;2.0;"Rider3";9666.0;10/1/11 9:26 AM;850.0;"cluster_0"
127.03;2.0;"Rider3";3056.0;1/17/14 2:47 PM;851.0;"cluster_0"
131.27;2.0;"Rider3";3121.0;5/26/12 9:53 AM;852.0;"cluster_0"
137.97;2.0;"Rider3";2615.0;11/26/13 3:11 PM;853.0;"cluster_0"
142.36;3.0;"Rider3";5573.0;9/14/14 8:05 AM;854.0;"cluster_1"
129.52;2.0;"Rider3";7897.0;1/2/14 9:39 AM;855.0;"cluster_0"
130.32;2.0;"Rider3";10560.0;3/16/14 9:49 AM;856.0;"cluster_0"
126.74;2.0;"Rider3";89967.0;4/24/14 1:35 PM;857.0;"cluster_0"
129.72;2.0;"Rider3";4417.0;9/26/12 2:17 PM;858.0;"cluster_0"
160.37;3.0;"Rider3";14698.0;9/21/13 7:00 AM;859.0;"cluster_1"
122.03;2.0;"Rider3";8005.0;6/23/13 11:12 AM;860.0;"cluster_0"
127.63;2.0;"Rider3";10963.0;12/22/12 10:40 AM;861.0;"cluster_0"
132.19;2.0;"Rider3";8660.0;12/28/13 8:49 AM;862.0;"cluster_0"
125.48;2.0;"Rider3";6281.0;3/19/14 2:45 PM;863.0;"cluster_0"
125.78;2.0;"Rider3";175244.0;9/11/12 1:50 PM;864.0;"cluster_0"
133.51;2.0;"Rider3";4379.0;4/17/14 1:59 PM;865.0;"cluster_0"
147.76;3.0;"Rider3";8698.0;5/19/13 7:59 AM;866.0;"cluster_1"
106.27;1.0;"Rider3";9915.0;1/20/13 10:16 AM;867.0;"cluster_2"
129.76;2.0;"Rider3";7839.0;4/30/13 8:41 AM;868.0;"cluster_0"
125.12;2.0;"Rider5";1357.0;8/16/11 2:13 PM;869.0;"cluster_0"
158.4;3.0;"Rider5";11209.0;9/26/10 8:51 AM;870.0;"cluster_1"
134.43;2.0;"Rider5";7397.0;5/29/09 3:42 PM;871.0;"cluster_0"
136.39;2.0;"Rider5";9209.0;1/29/13 9:44 AM;872.0;"cluster_0"
90.73;1.0;"Rider5";5485.0;9/1/11 3:03 PM;873.0;"cluster_2"
127.49;2.0;"Rider5";8477.0;2/13/13 9:18 AM;874.0;"cluster_0"
127.6;2.0;"Rider5";8563.0;1/2/14 10:46 AM;875.0;"cluster_0"
138.14;2.0;"Rider5";2898.0;4/20/14 2:55 PM;876.0;"cluster_0"
108.63;1.0;"Rider5";27425.0;4/22/09 6:58 AM;877.0;"cluster_2"
115.12;1.0;"Rider5";7496.0;6/9/09 1:13 PM;878.0;"cluster_2"
158.73;3.0;"Rider5";1024.0;6/14/13 9:29 AM;879.0;"cluster_1"
118.01;2.0;"Rider5";3986.0;7/8/11 4:05 PM;880.0;"cluster_0"
131.81;2.0;"Rider5";4287.0;11/16/12 1:24 PM;881.0;"cluster_0"
120.4;2.0;"Rider5";3676.0;7/1/09 3:10 PM;882.0;"cluster_0"
130.55;2.0;"Rider5";7429.0;4/27/13 7:03 AM;883.0;"cluster_0"
129.29;2.0;"Rider5";14886.0;4/27/14 7:18 AM;884.0;"cluster_0"
123.22;2.0;"Rider5";5449.0;2/1/15 10:20 AM;885.0;"cluster_0"
120.13;2.0;"Rider5";4929.0;8/1/14 10:07 AM;886.0;"cluster_0"
134.52;2.0;"Rider5";6908.0;2/26/14 1:18 PM;887.0;"cluster_0"
95.24;1.0;"Rider5";3710.0;6/4/13 1:50 PM;888.0;"cluster_2"
129.13;2.0;"Rider5";11509.0;6/5/11 7:30 AM;889.0;"cluster_0"
126.78;2.0;"Rider5";5613.0;11/15/14 10:12 AM;890.0;"cluster_0"
130.98;2.0;"Rider5";5000.0;1/9/14 12:58 PM;891.0;"cluster_0"
130.62;2.0;"Rider5";9338.0;1/18/15 11:08 AM;892.0;"cluster_0"
141.58;3.0;"Rider5";7431.0;5/20/14 11:39 AM;893.0;"cluster_1"
128.54;2.0;"Rider5";6991.0;2/26/13 9:25 AM;894.0;"cluster_0"
135.31;2.0;"Rider5";3865.0;7/26/14 5:51 AM;895.0;"cluster_0"
152.02;3.0;"Rider5";3241.0;6/9/13 7:59 AM;896.0;"cluster_1"
141.32;3.0;"Rider5";9512.0;1/25/14 9:29 AM;897.0;"cluster_1"
103.13;1.0;"Rider5";1534.0;9/20/09 7:06 AM;898.0;"cluster_2"
144.36;3.0;"Rider5";8322.0;7/9/13 2:48 PM;899.0;"cluster_1"
118.58;2.0;"Rider5";4522.0;3/15/14 9:41 AM;900.0;"cluster_0"
117.62;1.0;"Rider5";4172.0;9/4/09 1:22 PM;901.0;"cluster_2"
131.24;2.0;"Rider5";8851.0;8/17/10 11:54 AM;902.0;"cluster_0"
135.15;2.0;"Rider5";4023.0;12/5/13 11:28 AM;903.0;"cluster_0"
120.52;2.0;"Rider5";4107.0;1/30/14 9:44 AM;904.0;"cluster_0"
164.21;3.0;"Rider5";2329.0;2/27/11 11:43 AM;905.0;"cluster_1"
138.04;2.0;"Rider5";3692.0;5/3/11 2:06 PM;906.0;"cluster_0"
132.87;2.0;"Rider5";8434.0;11/2/14 9:43 AM;907.0;"cluster_0"
159.63;3.0;"Rider5";10423.0;9/28/14 9:03 AM;908.0;"cluster_1"
125.9;2.0;"Rider5";5224.0;7/1/14 10:02 AM;909.0;"cluster_0"
127.01;2.0;"Rider5";11961.0;1/18/11 10:41 AM;910.0;"cluster_0"
133.38;2.0;"Rider5";8223.0;5/10/11 12:30 PM;911.0;"cluster_0"
124.87;2.0;"Rider5";5449.0;10/14/14 10:16 AM;912.0;"cluster_0"
112.09;1.0;"Rider5";6257.0;6/17/09 1:16 PM;913.0;"cluster_2"
105.11;1.0;"Rider5";9887.0;6/2/09 2:11 PM;914.0;"cluster_2"
126.08;2.0;"Rider5";5571.0;11/14/14 9:50 AM;915.0;"cluster_0"
136.93;2.0;"Rider5";4009.0;6/26/14 11:49 AM;916.0;"cluster_0"
125.53;2.0;"Rider5";4696.0;2/13/14 12:47 PM;917.0;"cluster_0"
124.89;2.0;"Rider5";13811.0;1/7/11 9:08 AM;918.0;"cluster_0"
120.8;2.0;"Rider5";7281.0;10/9/13 2:32 PM;919.0;"cluster_0"
132.71;2.0;"Rider5";8334.0;3/10/09 11:10 AM;920.0;"cluster_0"
125.73;2.0;"Rider5";5560.0;5/26/09 2:55 PM;921.0;"cluster_0"
137.66;2.0;"Rider5";5127.0;11/9/12 12:39 PM;922.0;"cluster_0"
123.91;2.0;"Rider5";5965.0;8/19/10 12:12 PM;923.0;"cluster_0"
124.34;2.0;"Rider5";5098.0;9/24/13 2:05 PM;924.0;"cluster_0"
137.94;2.0;"Rider5";7201.0;10/15/13 12:58 PM;925.0;"cluster_0"
128.68;2.0;"Rider5";2569.0;3/30/13 9:40 AM;926.0;"cluster_0"
125.36;2.0;"Rider5";3631.0;6/10/14 6:02 AM;927.0;"cluster_0"
126.54;2.0;"Rider5";5929.0;2/19/09 10:19 AM;928.0;"cluster_0"
151.14;3.0;"Rider5";4318.0;10/26/13 8:08 AM;929.0;"cluster_1"
153.23;3.0;"Rider5";14666.0;7/31/11 8:55 AM;930.0;"cluster_1"
121.07;2.0;"Rider5";9060.0;4/3/11 10:17 AM;931.0;"cluster_0"
91.16;1.0;"Rider5";5308.0;8/9/11 1:37 PM;932.0;"cluster_2"
128.97;2.0;"Rider5";5472.0;10/17/14 1:51 PM;933.0;"cluster_0"
146.38;3.0;"Rider5";1570.0;9/22/12 11:44 AM;934.0;"cluster_1"
129.12;2.0;"Rider5";12361.0;3/9/14 8:36 AM;935.0;"cluster_0"
131.34;2.0;"Rider5";4579.0;12/9/14 10:46 AM;936.0;"cluster_0"
140.75;2.0;"Rider5";12359.0;4/30/13 10:19 AM;937.0;"cluster_0"
128.1;2.0;"Rider5";5398.0;2/28/13 11:00 AM;938.0;"cluster_0"
114.32;1.0;"Rider5";5449.0;7/13/11 3:21 PM;939.0;"cluster_2"
127.41;2.0;"Rider5";1672.0;7/6/11 12:49 PM;940.0;"cluster_0"
124.98;2.0;"Rider5";5889.0;4/9/11 8:57 AM;941.0;"cluster_0"
130.0;2.0;"Rider5";8071.0;3/18/09 12:48 PM;942.0;"cluster_0"
139.74;2.0;"Rider5";17654.0;7/17/13 7:07 AM;943.0;"cluster_0"
145.26;3.0;"Rider5";13421.0;10/27/13 9:35 AM;944.0;"cluster_1"
140.1;2.0;"Rider5";6198.0;12/22/12 9:07 AM;945.0;"cluster_0"
112.92;1.0;"Rider5";4809.0;10/1/14 11:04 AM;946.0;"cluster_2"
111.87;1.0;"Rider5";5237.0;9/26/13 10:00 AM;947.0;"cluster_2"
108.91;1.0;"Rider5";5950.0;9/4/13 3:11 PM;948.0;"cluster_2"
122.83;2.0;"Rider5";9379.0;3/7/11 12:19 PM;949.0;"cluster_0"
111.0;1.0;"Rider5";439612.0;10/9/09 7:54 AM;950.0;"cluster_2"
120.87;2.0;"Rider5";4562.0;7/10/13 8:09 AM;951.0;"cluster_0"
